period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
4/1/2018,4/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,725000,0.1328125,0.264718709,692000,-0.011357954,0.153333333,402.1447721,0.066311997,0.248767099,404.1753292,0.001007789,0.086858028,89,0.05952381,-0.091836735,98,0.053763441,0.076923077,114,-0.197183099,0.175257732,232,0.035714286,0.079069767,2.6,-0.1,0.4,31,13,10,0.965711227,-0.012953931,-0.001876827,0.202247191,-0.035848047,-0.042650768,0.168103448,-0.006003695,-0.008640738,0.275510204,0.017445688,0.055729984,"San Diego, CA",41740,10/16/2024 14:24
5/1/2018,5/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,592000,-0.183448276,-0.037398374,798300,0.153612717,0.21138088,361.852861,-0.100192552,-0.006254829,401.8372166,-0.005784897,0.121406186,90,0.011235955,-0.0625,112,0.142857143,-0.058823529,119,0.043859649,-0.016528926,241,0.038793103,0.115740741,2.7,0.1,0.4,34,3,6,0.981611229,0.015900002,-0.001791861,0.233333333,0.031086142,-0.016666667,0.199170124,0.031066676,-0.064718764,0.214285714,-0.06122449,-0.012605042,"San Diego, CA",41740,10/16/2024 14:24
5/1/2018,5/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,505000,0.041237113,0.239263804,499000,-0.058490566,0.13667426,371.3027061,0.039647577,0.131910674,364.3553933,-0.049610204,0.0390096,235,0.053811659,0.1352657,274,0.109311741,0.091633466,304,0.066666667,0.316017316,321,0.138297872,0.535885167,1.4,0.1,0.4,11,-3,-2,0.99573831,0.002854369,0.005039174,0.387234043,0.024005343,0.049069791,0.398753894,-0.005501425,0.006409396,0.496350365,-0.017819676,-0.001657603,"San Diego, CA",41740,10/16/2024 14:24
5/1/2018,5/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,570000,-0.00131406,0.065420561,599900,-0.000165,0.05245614,361.9080256,-0.000584612,0.07736703,367.6470588,0.005826859,0.061173417,3408,0.097231165,-0.049902425,3877,0.103301081,-0.053004397,4349,0.068550369,0.00717925,6352,0.063808407,0.12744054,1.9,0,0.3,18,2,4,0.989583098,-0.000372065,0.000174842,0.318955399,-0.008153423,-0.007780034,0.321001259,0.041818543,0.049790752,0.375290173,-0.023685354,-0.051431859,"San Diego, CA",41740,10/16/2024 14:24
5/1/2018,5/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,405000,0.007212136,0.051948052,429000,0.022646007,0.009411765,371.8674212,-0.042025121,0.053604045,395.765273,0.004688927,0.088289933,897,0.087272727,-0.119725221,981,0.080396476,-0.089981447,1086,0.072063179,-0.052356021,1433,0.033165105,0.121283255,1.6,-0.1,0.3,16,2,3,0.992491089,-0.000483464,-0.000654826,0.344481605,0.003875545,-0.016656766,0.304256804,0.057681461,0.068732547,0.392456677,-0.010627024,-0.093628666,"San Diego, CA",41740,10/16/2024 14:24
5/1/2018,5/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,640000,0.007874016,0.05785124,669000,-0.008888889,0.053543307,357.1428571,0.011450382,0.081732306,358.5526316,0.007202909,0.055057115,2186,0.110208228,-0.03573004,2510,0.110128262,-0.052114804,2840,0.068472536,0.007092199,4357,0.070515971,0.108369372,2,-0.1,0.3,19,2,4,0.988053401,-0.001400795,0.000191781,0.304666057,-0.018340546,-0.00852318,0.329584577,0.040149687,0.050011949,0.362549801,-0.027543078,-0.041906393,"San Diego, CA",41740,10/16/2024 14:24
6/1/2018,6/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,575000,0.00877193,0.045454545,599000,-0.00150025,0.070235309,362.9821316,0.002967898,0.064826148,369.3093093,0.004521321,0.067353181,3465,0.016725352,-0.081145585,3546,-0.08537529,-0.130029441,4275,-0.017015406,0.014475558,6951,0.094301008,0.157921039,2,0.1,0.4,18,0,3,0.989091957,-0.000491141,0.000271893,0.312265512,-0.006689887,-0.010990918,0.316357359,-0.004643901,0.020172118,0.357586012,-0.01770416,-0.012629886,"San Diego, CA",41740,10/16/2024 14:24
6/1/2018,6/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,658000,0.111486486,0.012385568,699350,-0.123950896,0.167529215,360.4857427,-0.003778106,0.060252184,418.0985109,0.040467367,0.235759145,89,-0.011111111,0.05952381,116,0.035714286,0.094339623,132,0.109243697,0.5,246,0.020746888,0.242424242,2.8,0.1,0.4,27,-7,-5,0.974605027,-0.007006201,0.003483745,0.202247191,-0.031086142,-0.035848047,0.195121951,-0.004048173,0.018354274,0.267241379,0.052955665,-0.015777489,"San Diego, CA",41740,10/16/2024 14:24
6/1/2018,6/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,490000,-0.02970297,0.166666667,505000,0.012024048,0.224242424,362.078578,-0.024842609,0.067667602,369.6646341,0.014571599,0.041023308,228,-0.029787234,-0.05785124,237,-0.135036496,0.012820513,286,-0.059210526,0.217021277,356,0.109034268,0.547826087,1.6,0.2,0.6,15,4,3,0.993513814,-0.002224496,-0.000196344,0.346491228,-0.040742814,0.003516021,0.480337079,0.081583185,0.036858818,0.459915612,-0.036434753,-0.010169858,"San Diego, CA",41740,10/16/2024 14:24
6/1/2018,6/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,410000,0.012345679,-0.012048193,429900,0.002097902,0.048536585,383.5306805,0.031364026,0.053977443,404.5289855,0.022143713,0.096219931,918,0.023411371,-0.090188305,921,-0.06116208,-0.220152413,1125,0.035911602,-0.009683099,1622,0.131891137,0.209545116,1.8,0.2,0.5,17,1,5,0.989790124,-0.002700966,-0.005127666,0.300653595,-0.043828011,-0.070010429,0.292848335,-0.011408469,0.046017612,0.404994571,0.012537894,-0.009061314,"San Diego, CA",41740,10/16/2024 14:24
6/1/2018,6/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,649000,0.0140625,0.063934426,665000,-0.005979073,0.064,356.1594351,-0.002753582,0.068478305,356.485839,-0.005764265,0.064418279,2230,0.020128088,-0.08456486,2272,-0.094820717,-0.110763209,2732,-0.038028169,-0.008348457,4727,0.084920817,0.116438356,2.1,0.1,0.4,18,-1,2,0.988930628,0.000877227,0.002508721,0.31793722,0.013271163,0.013339519,0.319441506,-0.01014307,0.008151946,0.332306338,-0.030243463,-0.012116363,"San Diego, CA",41740,10/16/2024 14:24
7/1/2018,7/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,409250,-0.001829268,0.010493827,424000,-0.013724122,0.034903588,393.8821235,0.026989869,0.09111227,391.6035788,-0.031951744,0.064081403,802,-0.126361656,-0.136706136,840,-0.087947883,-0.154929577,1031,-0.083555556,0.016765286,1754,0.081381011,0.328787879,2.2,0.4,0.8,18,1,3,0.992498819,0.002708695,0.000126934,0.327930175,0.02727658,-0.008991246,0.32668187,0.033833535,0.041833385,0.341666667,-0.063327904,-0.072820255,"San Diego, CA",41740,10/16/2024 14:24
7/1/2018,7/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,490000,0,0.126436782,519000,0.027722772,0.221176471,357.1428571,-0.013631629,0.051587302,360.9271523,-0.02363624,0.054799609,211,-0.074561404,0.07106599,248,0.046413502,0.148148148,273,-0.045454545,0.213333333,380,0.06741573,0.538461538,1.8,0.2,0.5,16,1,2,0.993264662,-0.000249152,0.004192002,0.303317536,-0.043173693,0.039358145,0.442105263,-0.038231815,0.053441296,0.423387097,-0.036528515,-0.11827957,"San Diego, CA",41740,10/16/2024 14:24
7/1/2018,7/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,649000,0,0.063934426,650000,-0.022556391,0.040166427,353.9175938,-0.006294488,0.057199821,362.2336485,0.016123528,0.069210464,2095,-0.060538117,0.01501938,2194,-0.034330986,-0.075821398,2496,-0.086383602,0.017944535,4932,0.043367887,0.161290323,2.4,0.3,0.3,23,5,5,0.986793275,-0.002137353,0.000397236,0.28973747,-0.02819975,0.000493284,0.355231144,0.035789637,0.038537007,0.308568824,-0.023737514,-0.040209609,"San Diego, CA",41740,10/16/2024 14:24
7/1/2018,7/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,705000,0.071428571,0.226086957,862450,0.233216558,0.277703704,365.7607347,0.014633011,0.120311584,408.8524581,-0.022114532,0.099435182,99,0.112359551,0.112359551,106,-0.086206897,0.191011236,102,-0.227272727,0.073684211,231,-0.06097561,0.166666667,2.3,-0.5,0.1,23,-4,-3,0.978016147,0.00341112,0.000839423,0.202020202,-0.000226989,-0.011462944,0.212121212,0.016999261,0.015151515,0.226415094,-0.040826285,-0.020775917,"San Diego, CA",41740,10/16/2024 14:24
7/1/2018,7/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,585000,0.017391304,0.083333333,598500,-0.000834725,0.088181818,361.8233618,-0.00319236,0.062856125,370.1980712,0.002406552,0.066431825,3207,-0.074458874,-0.021957914,3388,-0.044557248,-0.077593248,3902,-0.087251462,0.030639197,7297,0.049777011,0.213739188,2.3,0.3,0.5,22,4,4,0.988373406,-0.000718551,0.000373238,0.297474275,-0.014791237,-0.001702303,0.346169659,0.0298123,0.038618095,0.322609209,-0.034976803,-0.052833209,"San Diego, CA",41740,10/16/2024 14:24
8/1/2018,8/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,582250,-0.004700855,0.068348624,580000,-0.03091061,0.045139202,362.2321972,0.001129931,0.061308201,364.8971466,-0.014319158,0.047445943,3235,0.008730901,-0.08434758,3296,-0.027154664,-0.091760816,4087,0.047411584,0.087546567,7848,0.075510484,0.311497326,2.4,0.1,0.7,25,3,6,0.98510101,-0.003272396,-0.001187387,0.259659969,-0.037814306,-0.036971789,0.36735474,0.021185081,0.039313296,0.283070388,-0.039538821,-0.060550444,"San Diego, CA",41740,10/16/2024 14:24
8/1/2018,8/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,652000,0.004622496,0.081260365,649000,-0.001538462,0.063934426,352,-0.005418193,0.052770642,354.0506329,-0.022590435,0.047726087,2082,-0.006205251,-0.089238845,2124,-0.031905196,-0.073298429,2577,0.032451923,0.107434465,5260,0.066504461,0.270531401,2.5,0.1,0.7,27,4,6,0.983581035,-0.003212239,-0.001093405,0.25648415,-0.03325332,-0.029605089,0.373003802,0.017772659,0.026385445,0.255649718,-0.052919107,-0.041907002,"San Diego, CA",41740,10/16/2024 14:24
8/1/2018,8/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,400000,-0.022602321,-0.012345679,425000,0.002358491,0.036585366,388.6548754,-0.013271098,0.082520349,394.9958265,0.008662453,0.057751952,824,0.027431421,-0.144340602,881,0.048809524,-0.140487805,1096,0.063045587,0.017641597,1886,0.075256556,0.371636364,2.3,0.1,0.9,21,3,6,0.988257066,-0.004241753,-0.003185914,0.256067961,-0.071862213,-0.068957999,0.346765642,0.020083772,0.071129278,0.335981839,-0.005684828,-0.104018161,"San Diego, CA",41740,10/16/2024 14:24
8/1/2018,8/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,715000,0.014184397,0.138535032,722500,-0.162270277,0.003472222,391.2111468,0.069582133,0.17724899,369.2379679,-0.096891897,-0.037262967,89,-0.101010101,0.1125,83,-0.216981132,-0.097826087,126,0.235294118,0.076923077,257,0.112554113,0.184331797,2.9,0.6,0.2,27,4,-10,0.972734865,-0.005281283,0.01188804,0.235955056,0.033934854,0.098455056,0.237354086,0.025232873,0.053022288,0.192771084,-0.03364401,-0.04635935,"San Diego, CA",41740,10/16/2024 14:24
8/1/2018,8/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,510000,0.040816327,0.259259259,479450,-0.076204239,0.065681263,365.5559154,0.023556563,0.107797891,357.5895334,-0.009247348,0.02654143,240,0.137440758,0.176470588,208,-0.161290323,-0.054545455,288,0.054945055,0.215189873,445,0.171052632,0.765873016,1.9,0.1,0.7,21,5,9,0.992043115,-0.001221547,0.002016581,0.308333333,0.005015798,-0.034803922,0.492134831,0.050029568,0.011976101,0.375,-0.048387097,-0.043181818,"San Diego, CA",41740,10/16/2024 14:24
9/1/2018,9/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,417000,0.0425,0.039900249,425000,0,0.062502656,378.250591,-0.026769983,0.043971631,401.6093636,0.016743309,0.114302015,660,-0.199029126,-0.211469534,725,-0.17707151,-0.176136364,901,-0.177919708,0.045243619,1926,0.021208908,0.471352177,2.9,0.6,1.3,25,4,9,0.984979341,-0.003277725,-0.007201969,0.248484848,-0.007583113,-0.043032475,0.306853583,-0.039912059,0.021903239,0.270344828,-0.065637011,-0.077382445,"San Diego, CA",41740,10/16/2024 14:24
9/1/2018,9/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,735000,0.027972028,0.258023107,740000,0.024221453,0.184,383.3333333,-0.020136986,0.11528234,382.2147622,0.035144799,0.001974724,62,-0.303370787,-0.205128205,77,-0.072289157,-0.273584906,113,-0.103174603,0.056074766,265,0.031128405,0.183035714,4.3,1.4,1.4,27,0,5,0.967992857,-0.004742008,-0.014736588,0.209677419,-0.026277637,-0.033912324,0.267924528,0.030570443,-0.0043969,0.298701299,0.105930214,0.015682431,"San Diego, CA",41740,10/16/2024 14:24
9/1/2018,9/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,640000,-0.018404908,0.066666667,649000,0,0.048465267,357.4557186,0.015499201,0.068675692,352.4151436,-0.004619366,0.039126802,1618,-0.222862632,-0.158168574,1820,-0.143126177,-0.142318567,2086,-0.190531626,0.032673267,5243,-0.003231939,0.316675038,3.2,0.7,1.1,29,2,5,0.982980864,-0.000600171,-0.001409972,0.219406675,-0.037077475,-0.040739007,0.345794393,-0.02720941,0.028365965,0.243406593,-0.012243124,-0.03698926,"San Diego, CA",41740,10/16/2024 14:24
9/1/2018,9/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,465000,-0.088235294,0.01750547,485000,0.011575764,0.109839817,341.8803419,-0.064765943,0.007647323,352.1052632,-0.015336775,0.05373311,155,-0.354166667,-0.153005464,200,-0.038461538,0.025641026,235,-0.184027778,0.026200873,442,-0.006741573,0.589928058,2.9,1,1.4,24,3,4,0.988671428,-0.003371687,-0.001049422,0.290322581,-0.018010753,-0.02661731,0.466063348,-0.026071483,0.041602917,0.3,-0.075,-0.171794872,"San Diego, CA",41740,10/16/2024 14:24
9/1/2018,9/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,577500,-0.008158008,0.065989848,575000,-0.00862069,0.047358834,362.1873218,-0.000123886,0.055408383,366.4948454,0.004378491,0.064700518,2495,-0.228748068,-0.17384106,2822,-0.14381068,-0.145625189,3335,-0.183998043,0.036357986,7876,0.003567788,0.359571897,3.2,0.8,1.3,28,3,7,0.983490799,-0.001610212,-0.003337639,0.231262525,-0.028397444,-0.04059178,0.338750635,-0.028604105,0.02716769,0.255846917,-0.027223471,-0.053871521,"San Diego, CA",41740,10/16/2024 14:24
10/1/2018,10/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,400000,-0.040767386,-0.012345679,404749,-0.047649412,0.014408521,383.8383838,0.014772727,0.074437838,375.9663901,-0.063850537,0.00257704,751,0.137878788,-0.136781609,708,-0.023448276,-0.166077739,861,-0.044395117,0.009378664,1909,-0.008826584,0.458365164,2.5,-0.4,1,26,1,5,0.985010299,3.10E-05,-0.004142293,0.219707057,-0.028777791,-0.059603288,0.34939759,0.042544008,0.106464053,0.245762712,-0.024582116,-0.132329161,"San Diego, CA",41740,10/16/2024 14:24
10/1/2018,10/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,633500,-0.01015625,0.056713928,640000,-0.013867488,0.049180328,353.0054645,-0.012449805,0.069215625,354.5029329,0.005924233,0.050005335,1739,0.074783684,-0.105912596,1742,-0.042857143,-0.161693936,2152,0.031639501,0.097959184,5316,0.013923326,0.411952191,3.1,-0.1,1.2,36,7,9,0.978838151,-0.004142713,-0.003320691,0.21506613,-0.004340545,-0.026579114,0.386004515,0.040210122,0.059576892,0.230769231,-0.012637363,-0.070481972,"San Diego, CA",41740,10/16/2024 14:24
10/1/2018,10/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,465000,0,0.081395349,508000,0.04742268,0.06750498,354.1226216,0.035808668,0.01987315,359.2171717,0.020198246,0.00642355,203,0.309677419,0.085561497,192,-0.04,-0.115207373,222,-0.055319149,-0.004484305,425,-0.038461538,0.551094891,2.1,-0.8,0.6,30,6,15,0.99065057,0.001979142,0.003603796,0.216748768,-0.073573812,-0.03458813,0.555294118,0.089230769,0.183031344,0.34375,0.04375,-0.117079493,"San Diego, CA",41740,10/16/2024 14:24
10/1/2018,10/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,558000,-0.033766234,0.039106145,579900,0.008521739,0.054555374,360.9929078,-0.00329778,0.067507599,359.6174435,-0.018765344,0.029858335,2769,0.109819639,-0.103883495,2716,-0.037562013,-0.162503854,3350,0.004497751,0.066878981,7926,0.0063484,0.421449067,2.9,-0.3,1.1,33,5,8,0.981490766,-0.002000033,-0.002595615,0.217768147,-0.013494378,-0.034982662,0.380519808,0.041769173,0.07797318,0.244845361,-0.011001556,-0.086637834,"San Diego, CA",41740,10/16/2024 14:24
10/1/2018,10/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,697500,-0.051020408,0.085603113,719000,-0.028378378,0.014104372,346.5403933,-0.095981583,0.021055315,398.2442139,0.041938337,-0.051222985,76,0.225806452,-0.136363636,74,-0.038961039,-0.252525253,115,0.017699115,0.105769231,276,0.041509434,0.210526316,3.6,-0.7,1,23,-4,-9,0.982872114,0.014879258,0.012450461,0.263157895,0.053480475,0.024521531,0.297101449,0.029176921,0.108504958,0.310810811,0.012109512,0.027982528,"San Diego, CA",41740,10/16/2024 14:24
11/1/2018,11/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,559005,0.001801075,0.016372727,579998,0.000168995,0.054543736,355.5045872,-0.015203403,0.043945206,365.2652808,0.015705126,0.039931741,2462,-0.11087035,-0.108939558,2534,-0.067010309,-0.137508509,2591,-0.226567164,-0.015203345,7491,-0.054882665,0.466236054,3,0.1,1.2,36,3,12,0.980506423,-0.000984343,-0.004931392,0.196994314,-0.020773834,-0.058886975,0.329195034,-0.051324774,0.07356771,0.228887135,-0.015958226,-0.072338188,"San Diego, CA",41740,10/16/2024 14:24
11/1/2018,11/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,375000,-0.0625,-0.038461538,415000,0.025326807,0.040100251,362.8205128,-0.054757085,0.01335617,399.5319635,0.06268,0.047122785,647,-0.138482024,-0.107586207,584,-0.175141243,-0.269086358,671,-0.220673635,-0.045519203,1832,-0.040335254,0.548605241,2.8,0.3,1.2,33,7,13,0.98373176,-0.001278539,-0.00491508,0.207109737,-0.01259732,-0.031510952,0.308951965,-0.040445625,0.075646809,0.246575342,0.000812631,-0.097604883,"San Diego, CA",41740,10/16/2024 14:24
11/1/2018,11/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,487500,0.048387097,0.06557377,499000,-0.017716535,0.108888889,355,0.002477612,0.034646859,361.4920461,0.006332866,0.060061643,166,-0.18226601,-0.056818182,170,-0.114583333,-0.212962963,181,-0.184684685,0,384,-0.096470588,0.536,2.3,0.2,0.9,25,-5,10,0.98872989,-0.00192068,-0.003702474,0.259036145,0.042287376,-0.036418401,0.578125,0.022830882,0.138125,0.258823529,-0.084926471,-0.088398693,"San Diego, CA",41740,10/16/2024 14:24
11/1/2018,11/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,625000,-0.013417522,0.016260163,629900,-0.01578125,0.017609047,352.1785325,-0.002342547,0.063070869,354.6674964,0.000464209,0.039276215,1575,-0.094307073,-0.116657319,1697,-0.025832377,-0.068094454,1662,-0.227695167,0.000602047,5010,-0.057562077,0.44505336,3.2,0.1,1.3,38,2,11,0.979729841,0.00089169,-0.004141964,0.18984127,-0.02522486,-0.073759403,0.339720559,-0.046283956,0.08128387,0.220978197,-0.009791034,-0.057440255,"San Diego, CA",41740,10/16/2024 14:24
11/1/2018,11/30/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,750000,0.075268817,0.273344652,715000,-0.005563282,0.056129985,368.588891,0.063624611,0.067484663,362.5967603,-0.089511542,0.036887689,74,-0.026315789,-0.063291139,83,0.121621622,-0.18627451,77,-0.330434783,-0.104651163,265,-0.039855072,0.267942584,3.6,0,1,37,14,-1,0.950387896,-0.032484219,-0.025401146,0.121621622,-0.141536273,-0.030277113,0.316981132,0.019879683,0.18300984,0.204819277,-0.105991534,-0.069690527,"San Diego, CA",41740,10/16/2024 14:24
12/1/2018,12/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,All Residential,-1,560000,0.001779948,0.037037037,558000,-0.037927717,0.035250464,346.0240653,-0.026667791,0.017384369,363.1457606,-0.005802687,0.03371634,2237,-0.091389115,-0.164675131,2105,-0.169297553,-0.098501071,1593,-0.385179467,-0.074375363,6413,-0.143906021,0.466163695,2.9,-0.1,1.3,43,7,15,0.979195141,-0.001311282,-0.003842845,0.184175235,-0.012819079,-0.062650755,0.212381101,-0.116813933,0.042056455,0.20807601,-0.020811125,-0.058733412,"San Diego, CA",41740,10/16/2024 14:24
12/1/2018,12/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,490000,0.005128205,0.035940803,494450,-0.009118236,0.032254697,347.718254,-0.020511961,0.007250232,345.1739212,-0.045141034,-0.008300317,162,-0.024096386,-0.119565217,138,-0.188235294,-0.028169014,118,-0.348066298,-0.008403361,327,-0.1484375,0.618811881,2,-0.3,0.9,29,4,8,0.986126383,-0.002603507,-0.002399186,0.240740741,-0.018295404,-0.063607085,0.373088685,-0.205036315,0.110712447,0.231884058,-0.026939471,-0.113186365,"San Diego, CA",41740,10/16/2024 14:24
12/1/2018,12/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,615000,-0.016,0.025,624900,-0.007937768,0.043238731,340.4255319,-0.03337228,0.02045032,355.9738134,0.003683216,0.02726496,1496,-0.05015873,-0.129726585,1385,-0.18385386,-0.087013843,975,-0.413357401,-0.098057354,4213,-0.159081836,0.411390285,2.8,-0.4,1.1,44,6,14,0.978574305,-0.001155536,-0.002265125,0.18315508,-0.00668619,-0.054773948,0.221694754,-0.118025805,0.048495424,0.197833935,-0.023144262,-0.049364483,"San Diego, CA",41740,10/16/2024 14:24
12/1/2018,12/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,635000,-0.153333333,-0.077705156,695000,-0.027972028,0.224669604,341.0188712,-0.074798835,-0.001972294,383.1597222,0.056710275,0.123087267,57,-0.22972973,-0.313253012,82,-0.012048193,-0.012048193,67,-0.12987013,0.196428571,248,-0.064150943,0.467455621,4.4,0.8,2.4,42,5,9,0.953450447,0.003062551,-0.027492665,0.070175439,-0.051446183,-0.18283661,0.189516129,-0.127465003,0.083007253,0.170731707,-0.03408757,-0.022039377,"San Diego, CA",41740,10/16/2024 14:24
12/1/2018,12/31/2018,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Condo/Co-op,3,395000,0.053333333,0.025974026,389000,-0.062650602,-0.015189873,370.3703704,0.020808795,0.027886526,385.0446429,-0.03626073,0.042582418,523,-0.191653787,-0.244219653,501,-0.142123288,-0.155143339,433,-0.354694486,-0.068817204,1625,-0.112991266,0.596267191,3.1,0.3,1.6,44,11,21,0.981634522,-0.002097238,-0.005666378,0.183556405,-0.023553332,-0.069333768,0.189538462,-0.119413504,0.034332175,0.235528942,-0.0110464,-0.073071395,"San Diego, CA",41740,10/16/2024 14:24
1/1/2019,1/31/2019,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Single Family Residential,6,602000,-0.021138211,0.032590051,649000,0.038566171,0.022047244,343.0877901,0.007820383,0.044577369,353.5061874,-0.006932044,0.008642168,1225,-0.181149733,-0.077560241,1723,0.244043321,0.014723204,2016,1.067692308,0.004985045,4315,0.024210776,0.388352638,3.5,0.7,1.2,53,9,21,0.978975285,0.00040098,-0.000593654,0.208979592,0.025824512,-0.007134866,0.251680185,0.029985431,0.018089452,0.258850842,0.061016907,-0.082727486,"San Diego, CA",41740,10/16/2024 14:24
1/1/2019,1/31/2019,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Townhouse,13,473000,-0.034693878,0.011764706,510000,0.031449085,0.087420043,337.9478827,-0.028098528,-0.058354205,357.2854188,0.035088102,-0.008699711,127,-0.216049383,-0.141891892,170,0.231884058,-0.12371134,209,0.771186441,-0.023364486,353,0.079510703,0.765,2.8,0.8,1.4,43,14,16,0.984592317,-0.001534067,-0.006613005,0.196850394,-0.043890347,-0.06666312,0.424929178,0.051840493,0.069929178,0.305882353,0.073998295,-0.147725894,"San Diego, CA",41740,10/16/2024 14:24
1/1/2019,1/31/2019,30,metro,-2,41740,f,"San Diego, CA metro area",,,CA,Multi-Family (2-4 Unit),4,747500,0.177165354,0.095238095,732000,0.05323741,0.05323741,401.0701229,0.176093632,0.096943926,394.5231005,0.029657027,0.113863034,60,0.052631579,0.034482759,91,0.109756098,0.358208955,104,0.552238806,-0.071428571,243,-0.02016129,0.35,4.1,-0.3,1,44,2,15,0.965309793,0.011859346,-0.006871573,0.166666667,0.096491228,-0.091954023,0.267489712,0.077973583,0.14526749,0.318681319,0.147949611,-0.024602263,"San Diego, CA",41740,10/16/2024 14:24
